mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
1.8040186405181884,0.058598441442514713,0.01578221321105957,0.0062247155221058425,0.7,0.1,7,900,0.8,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.7157377695949345,-0.8029941857291549,-0.766076704282814,-0.5514391293084902,-0.8004830086765092,-0.7273461595183806,0.09343416470006323,134,0.5960244641319888,0.6290711463230245,0.5810234949871886,0.44506679985682873,0.7612271346367879,0.6024826079871637,0.10118173047954562,130
1.7318034172058105,0.0522953367478651,0.011903762817382812,0.004083171044475201,0.7,0.1,7,900,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 900, 'model__subsample': 1.0}",-0.7281804722558001,-0.7955074666927258,-0.7621477314252777,-0.5472111415996198,-0.8136770335947167,-0.729344769113628,0.09564463558240534,138,0.5885301375048815,0.6301138939471682,0.5741184773633121,0.46118654524066593,0.7566334346277428,0.602116497736754,0.0953824594152072,132
0.12722082138061525,0.011622718981098424,0.004234933853149414,0.001332135929652234,0.9,0.03,3,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}",-0.6667722963198456,-0.7247491251661787,-0.713882703177033,-0.495811323380209,-0.7188126046649953,-0.6640056105416523,0.08657745471827623,3,0.6323091867816999,0.6904402317991685,0.6073572850724976,0.5241405359651077,0.8047707048574811,0.6518035888951911,0.09332211898730236,2
0.12118735313415527,0.014712433170826145,0.0035076141357421875,0.0017747210265057877,0.9,0.03,3,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",-0.6659124816886487,-0.7288950174995323,-0.7099202628127187,-0.5047854057692175,-0.7318730484939435,-0.6682772432528121,0.08507438521432698,5,0.6206415195343074,0.6886691559512648,0.6101496415678913,0.5105883072035907,0.7992990547079792,0.6458695357930067,0.09548381979857691,9
0.253078556060791,0.004042247656476401,0.003360414505004883,0.0004552743350952671,0.9,0.03,3,600,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 600, 'model__subsample': 0.8}",-0.679108557132746,-0.728756826648372,-0.7192734067597853,-0.5002258600973207,-0.7427977360925027,-0.6740324773461455,0.08944793311943536,12,0.6202349906169986,0.6891411663535238,0.6033636939756046,0.5180421405427602,0.7938351943010119,0.6449234371579797,0.09226647719230105,12
0.23124771118164061,0.019109132179406973,0.004296207427978515,0.0014153465203900943,0.9,0.03,3,600,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 600, 'model__subsample': 1.0}",-0.686107412404458,-0.7382395476413985,-0.7150053568276501,-0.5070698723016915,-0.7661559457630965,-0.682515626987659,0.09159754861650576,24,0.5965117280735257,0.6844593287863988,0.605062338873892,0.5076680757203627,0.7833105090281898,0.6354023960964736,0.09277117251544552,35
0.3626425743103027,0.005405896484947968,0.005951976776123047,0.0022336176734827785,0.9,0.03,3,900,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.6905637751548329,-0.7317971374438913,-0.7254262776554792,-0.5048611367835576,-0.7630980131005964,-0.6831492680276716,0.09207322655256517,26,0.6116677558733528,0.6886208400506193,0.599131037400771,0.5118033398806137,0.7836350461333936,0.63897160386775,0.09153916800900089,23
0.33179631233215334,0.01850436816918459,0.006740951538085937,0.0036794686359456893,0.9,0.03,3,900,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 900, 'model__subsample': 1.0}",-0.6903630881425233,-0.7496582893185697,-0.7218211546355778,-0.5103299591136653,-0.7932918347272516,-0.6930928651875176,0.09744180503032261,45,0.5939445189258215,0.6786479043707128,0.6000845549820115,0.5069497301902925,0.7691862123602589,0.6297625841658194,0.088402985182427,49
0.2951455593109131,0.008775473530874732,0.005736541748046875,0.0014527396598998635,0.9,0.03,5,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",-0.6738610847787857,-0.7405899547746854,-0.7242919876138899,-0.5114496121359027,-0.7385794682788357,-0.67775442151642,0.08658658476440773,18,0.6451455944323944,0.6753639758218182,0.5986201299118108,0.5068459493487584,0.795598784648238,0.644314886832604,0.09469664547749884,13
0.2751655578613281,0.014820930854661506,0.0037652015686035155,0.0011481318385442472,0.9,0.03,5,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",-0.6741055733705729,-0.7508570981718654,-0.7217874149051002,-0.5127281843185674,-0.7436309477261962,-0.6806218436984606,0.08812319224023671,22,0.6366339760475717,0.6680122962104932,0.5979403763816629,0.5037055234150598,0.792854131981474,0.6398292608072523,0.09434559348179639,19
0.588101863861084,0.013118954432300572,0.006794977188110352,0.0032809870572002558,0.9,0.03,5,600,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__n_estimators': 600, 'model__subsample': 0.8}",-0.6880105314767939,-0.7500166758046065,-0.7340905572847791,-0.5229517852193607,-0.7727472134416331,-0.6935633526454346,0.08970914845733138,46,0.6306150353800892,0.6684775100997344,0.5916855580342885,0.48822901648876416,0.7784186499475994,0.6314851539900952,0.09493679215275547,45
0.564298152923584,0.03067194529981027,0.006016063690185547,0.003928008931110263,0.9,0.03,5,600,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__n_estimators': 600, 'model__subsample': 1.0}",-0.6843200304577186,-0.7673645651295419,-0.7321320698541128,-0.5261425043222332,-0.7851171455410534,-0.699015263060932,0.09304066286012207,58,0.6300501327629301,0.6519210493362873,0.5888212917942011,0.48769894241786693,0.7736234948157306,0.6264229822254033,0.0927249102432297,58
0.864387035369873,0.02379849730180009,0.010415601730346679,0.003398549279564955,0.9,0.03,5,900,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.6980576670256348,-0.7623760621107801,-0.7422878917315594,-0.5334616916095803,-0.7893356640530962,-0.7051037953061302,0.09084980679082053,70,0.6215776518728361,0.6602001222806113,0.5865661825580746,0.4729382681224781,0.770014010368709,0.6222592470405418,0.09679069611209153,70
0.8538114070892334,0.02784082819834912,0.008833503723144532,0.004064969458260378,0.9,0.03,5,900,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__n_estimators': 900, 'model__subsample': 1.0}",-0.6940930247819913,-0.7743135858365626,-0.7383838220586406,-0.5335912759074067,-0.8044345833047801,-0.7089632583778762,0.09510779655987069,81,0.6233776094388346,0.6455264159364876,0.5845311137587227,0.4743180074688449,0.7629415813713792,0.6181389455948538,0.09333731200606125,84
0.7198569297790527,0.026528146148665433,0.005273103713989258,0.0018491209621460244,0.9,0.03,7,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 0.8}",-0.6871335255813111,-0.7627650255297761,-0.7306291402077778,-0.5198443766807455,-0.7750850343321829,-0.6950914204663586,0.09275395307221329,50,0.6261898907611979,0.6563240005431549,0.6023059420548886,0.49895554606640824,0.7756191535783953,0.6318789066008089,0.08925734269856292,43
0.7323641300201416,0.03444123229668732,0.007331752777099609,0.002516815387698624,0.9,0.03,7,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 1.0}",-0.6925060216062413,-0.775912850532575,-0.7370418676796098,-0.5332832432171959,-0.7853918143598967,-0.7048271594791038,0.091826741375276,67,0.6185437382299102,0.6415950759367842,0.5942965910221971,0.47310703334491355,0.772524942801518,0.6200134762670646,0.0958859052806287,78
1.4791587352752686,0.06542093986352818,0.01253814697265625,0.0032106677215455004,0.9,0.03,7,600,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 7, 'model__n_estimators': 600, 'model__subsample': 0.8}",-0.69642817639026,-0.7736593543428363,-0.7386866990282286,-0.5286300818345945,-0.7985818076827292,-0.7071972238557296,0.09566832348240281,78,0.6189586756507074,0.6491745228266343,0.6002472956965157,0.48516415550437963,0.7641250344655767,0.6235339368287628,0.08959095204189481,63
1.4228862285614015,0.06897381475418489,0.00652165412902832,0.0003960134005560674,0.9,0.03,7,600,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 7, 'model__n_estimators': 600, 'model__subsample': 1.0}",-0.6976712465273995,-0.7845461003713805,-0.7492136328683111,-0.5407264408576968,-0.8089986783901422,-0.716231219802986,0.09540122000480997,99,0.616090432223674,0.6353658434378489,0.5886664646267175,0.4601539236937807,0.7605361155321707,0.6121625559028383,0.09615323658954758,102
2.29871187210083,0.09692830486584116,0.009629392623901367,0.0021053998490289743,0.9,0.03,7,900,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 7, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.6997545448711945,-0.7775558454620632,-0.7422451352918028,-0.5345897266801255,-0.8113728858237993,-0.713103627625797,0.09664944262754677,93,0.6165803986917315,0.6469197293274066,0.5987156151600956,0.47733891667004835,0.7564511205645561,0.6192011560827677,0.08961840523057686,80
2.197808122634888,0.06517429651398901,0.018138694763183593,0.007983164518025568,0.9,0.03,7,900,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__max_depth': 7, 'model__n_estimators': 900, 'model__subsample': 1.0}",-0.7001418658433202,-0.7880368203564708,-0.7537139018421221,-0.546118564384096,-0.8195146063119383,-0.7215051517475894,0.09621493096830148,120,0.6138785822454311,0.6322194548409708,0.585784928569783,0.4522769703145221,0.7555603743985013,0.6079440620738417,0.09709619924842783,115
0.13206005096435547,0.011231995717595844,0.002643108367919922,0.00038784660555740236,0.9,0.05,3,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}",-0.6784281662060673,-0.7268546995548463,-0.7200954998663147,-0.500109555234899,-0.7378410766713035,-0.6726657995066863,0.08859197754343352,9,0.6180346886220565,0.6847342629916457,0.6011175728173057,0.5188404651064897,0.7934328404129907,0.6432319659900976,0.09183083765811736,15
0.11139330863952637,0.005162976057482081,0.0030475616455078124,0.0012429349138220803,0.9,0.05,3,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",-0.6768276437705943,-0.7377446078651202,-0.7122599032245085,-0.5062282579153129,-0.7438205416971142,-0.67537619089453,0.0878043128485593,15,0.6002031319087402,0.6860012797761417,0.6093749605287182,0.5112049137714141,0.7909464355409306,0.639546144305189,0.09381873182655603,22
0.23413290977478027,0.021392350340325803,0.0042418956756591795,0.0014051886246244422,0.9,0.05,3,600,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 600, 'model__subsample': 0.8}",-0.6951811832420447,-0.739077218904515,-0.7257457287181858,-0.5071350159432598,-0.7709496543143629,-0.6876177602244737,0.09346362799798609,33,0.60512300600899,0.6800852768695977,0.5973212601939879,0.505844470807916,0.7790199653426271,0.6334787958446237,0.09138526710743193,38
0.23473162651062013,0.010373163875697986,0.0044971942901611325,0.0019654954513214,0.9,0.05,3,600,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 600, 'model__subsample': 1.0}",-0.6928437267141356,-0.7525992412779695,-0.7241321869761188,-0.5159710482915366,-0.7856924242061818,-0.6942477254931885,0.0942811308819002,48,0.5875455899277731,0.6791435803561935,0.6016283241814935,0.5028231224895039,0.7710250308077282,0.6284331295525385,0.09063350648209707,52
0.35536847114562986,0.039758361673229325,0.004379558563232422,0.0011318943514308883,0.9,0.05,3,900,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.7098284096187398,-0.7443562800752744,-0.7321791903017263,-0.513470293970841,-0.7867086873379574,-0.6973085722609078,0.09526288498785558,53,0.5928124065046981,0.6773566131923956,0.5937178938924959,0.49503265720785894,0.7710091243883046,0.6259857390371506,0.09269427433489144,61
0.3392813682556152,0.01459481905782484,0.004163551330566406,0.0006278403591828067,0.9,0.05,3,900,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 900, 'model__subsample': 1.0}",-0.7073349691898589,-0.7655522983959953,-0.7287387943164285,-0.5259842008868366,-0.800855820507094,-0.7056932166592427,0.09536053186542362,73,0.5721585868865906,0.6682041194343853,0.5967935964674387,0.48534474985971177,0.7622575524083116,0.6169517210112876,0.0932456569365356,87
0.3121379852294922,0.018286806373986726,0.004379415512084961,0.0018424433486115325,0.9,0.05,5,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",-0.6783121283235235,-0.7567987139884942,-0.7332491982219504,-0.5213047732542876,-0.7423041052605173,-0.6863937838097545,0.08671556107126407,30,0.6379183370831626,0.6643469132278051,0.5951457386165693,0.4956028516328188,0.7911260348968499,0.6368279750914411,0.0961751698086255,26
0.2927989482879639,0.015012621209976103,0.0028864383697509766,0.00010401846037809688,0.9,0.05,5,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",-0.6753733449531226,-0.753369859896314,-0.7280255046121188,-0.5205281518592985,-0.757323880808647,-0.6869241484259001,0.08818336022966865,31,0.6391869622200349,0.668314170268379,0.5940054739472578,0.4909607672616473,0.7853453276286506,0.6355625402651939,0.0960805408076592,32
0.5855539798736572,0.029847162359414096,0.005469179153442383,0.00251482818537465,0.9,0.05,5,600,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 600, 'model__subsample': 0.8}",-0.6897288242969913,-0.773560338995887,-0.746828047291266,-0.5367926114280872,-0.7747707262048626,-0.7043361096434188,0.08926678047750132,66,0.6272866443637403,0.6506991952587733,0.585736004425992,0.4675249605354691,0.7738534197337053,0.621020044863536,0.09907963174554431,71
0.5718639373779297,0.02449105925866191,0.005240488052368164,0.0020506299654810094,0.9,0.05,5,600,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 600, 'model__subsample': 1.0}",-0.6924854524785452,-0.7727151903871667,-0.7443465333977483,-0.5357007978044075,-0.7869087917796919,-0.706431353169512,0.09127007918770617,75,0.6252469141594585,0.6549168818191715,0.5835990191243021,0.4661420499630331,0.7705421298061584,0.6200893989744248,0.0989008714098643,76
0.9391415119171143,0.05880015799075075,0.010597753524780273,0.0034211477395630534,0.9,0.05,5,900,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.6924079061461262,-0.783353235842163,-0.7555445325536534,-0.5459789647792751,-0.7888013291472608,-0.7132171936936957,0.09036070076548731,94,0.626663744519306,0.6443372228807611,0.5812818609482686,0.45294794708653885,0.7666964083849184,0.6143854367639585,0.10139468251755086,96
0.8755475997924804,0.024750463472239793,0.008237266540527343,0.002567228521789212,0.9,0.05,5,900,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 900, 'model__subsample': 1.0}",-0.7036488005613691,-0.7793280707552033,-0.7499387771439459,-0.5455771757417508,-0.8054897208279067,-0.7167965090060352,0.09204782919353023,103,0.6157270295059363,0.6507456018148206,0.5803021880766739,0.44901039355174077,0.7614204670452192,0.6114411359988782,0.10140058168173237,107
0.7549158096313476,0.027228763380759045,0.0057468414306640625,0.001964520180658146,0.9,0.05,7,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 0.8}",-0.6771256651899108,-0.766899339856544,-0.7358705332609327,-0.5293924516827282,-0.81103338754936,-0.7040642755078951,0.09760963993291376,64,0.6376613139717744,0.653435994078105,0.5944794143332848,0.48677020896177636,0.7579201788912238,0.6260534220472328,0.08794330148116922,60
0.7673210144042969,0.05432684157873787,0.006443119049072266,0.0025555452330367507,0.9,0.05,7,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 1.0}",-0.6872192912643595,-0.7894925218796367,-0.7556454265037743,-0.5325237190979575,-0.7802411009634656,-0.7090244119418386,0.0952348784564546,83,0.6205651494923797,0.6261952425637319,0.5789207877754468,0.4738858774326189,0.7733127415885271,0.6145759597705409,0.09636725023194789,94
1.5748911380767823,0.05355714741231115,0.009432792663574219,0.004003461219465693,0.9,0.05,7,600,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 600, 'model__subsample': 0.8}",-0.6812012442926503,-0.7736278982931678,-0.7405535058855357,-0.5400119926476812,-0.831917741913133,-0.7134624766064335,0.09951010924419043,95,0.6344405793917074,0.6488012175467643,0.5920252722594515,0.4700665473514817,0.7461341891114823,0.6182935611321774,0.08966151914324301,82
1.4743950843811036,0.07543011025431878,0.011429786682128906,0.005558192295495858,0.9,0.05,7,600,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 600, 'model__subsample': 1.0}",-0.6945619848320777,-0.798466162689909,-0.7628545155988579,-0.5420077862205022,-0.7976054634644438,-0.7190991825611581,0.09627078432789715,113,0.6154295629969209,0.6187231407025156,0.5741968537672348,0.4565419845303874,0.764407058750187,0.6058597201494491,0.09868397168311513,119
2.435017967224121,0.079476763676415,0.020342016220092775,0.0037855483357700755,0.9,0.05,7,900,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.6832272592754943,-0.775130076807568,-0.7414469310021868,-0.542789903585696,-0.8396145348010895,-0.7164417410944068,0.10049803963586994,102,0.6328628064763387,0.6480673276557205,0.5916654905862779,0.465837789027837,0.7418077345534713,0.6160482296599291,0.0897564483930474,89
2.396032524108887,0.06036440836080199,0.013189220428466797,0.0019587256192901787,0.9,0.05,7,900,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 900, 'model__subsample': 1.0}",-0.6977427742062476,-0.8012691206128496,-0.7646808254382939,-0.5451440850342757,-0.8003147444358911,-0.7218303099455117,0.09602575615623882,121,0.6139669625192561,0.6167733718946626,0.5732079134563182,0.452720695385754,0.7628603879384901,0.6039058662388962,0.09933041681161486,125
0.14213018417358397,0.014765318193643627,0.003560638427734375,0.0012374117892005262,0.9,0.1,3,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}",-0.7020566390085335,-0.7466808157342635,-0.732053043350782,-0.5179865642184039,-0.7445763216840028,-0.6886706767991972,0.08681577892138093,35,0.5975920354872727,0.6714813970398639,0.596810712448776,0.4926100432173792,0.7941868663174433,0.630536210902147,0.09970396276739389,46
0.1379077434539795,0.01732879930975304,0.0039861202239990234,0.0016654064788616,0.9,0.1,3,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",-0.6908096355753578,-0.7585074943987421,-0.7246262774542425,-0.5121857820459287,-0.8080708035104649,-0.6988399985969471,0.10105522674374778,56,0.5993146887401997,0.6667524085132636,0.6031338643112814,0.5028088021653616,0.7588148495413791,0.626164922654297,0.08451206337940392,59
0.31072230339050294,0.05626697652355718,0.0033415794372558595,0.0003347771982219159,0.9,0.1,3,600,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 600, 'model__subsample': 0.8}",-0.7268876139399999,-0.7633969345683068,-0.7401896024027073,-0.5374200278145609,-0.7798670362611683,-0.7095522429973486,0.08799100333885425,86,0.579620649587943,0.654725573769544,0.591478467046496,0.45790080816172085,0.7761760176406532,0.6119803032412714,0.10391857779583841,104
0.26520118713378904,0.04823341666051709,0.004736900329589844,0.001816720987330349,0.9,0.1,3,600,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 600, 'model__subsample': 1.0}",-0.7161236508640035,-0.779635051697595,-0.7390225169064779,-0.5300716560614135,-0.8373094170535647,-0.7204324585166109,0.10369817904082446,116,0.5764261680766934,0.6495851874870243,0.5912869290500716,0.47818338284882045,0.7391163593979055,0.6069196053721031,0.08607389726137214,116
0.37242751121520995,0.02578983880039348,0.004757308959960937,0.0009526810790583214,0.9,0.1,3,900,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.7279356884455692,-0.7778983706082162,-0.7480367693543906,-0.553298633895336,-0.8049034098661318,-0.7224145744339288,0.08850993223994184,124,0.5798208350416121,0.6449159363850157,0.5851521208090775,0.4346133306391967,0.7620812609350447,0.6013166967619894,0.1060749891849793,137
0.37180156707763673,0.016031714044917798,0.0045224189758300785,0.0009637525141370533,0.9,0.1,3,900,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 900, 'model__subsample': 1.0}",-0.7374934295413882,-0.7981667191706538,-0.7493251245311959,-0.5381879262654868,-0.8589025682755869,-0.7364151535568624,0.1079613692850501,154,0.5586286132914171,0.6334244210758931,0.5850613671004083,0.46053921180237756,0.7272701130667951,0.5929847452673783,0.08769591831468275,156
0.32121872901916504,0.022006490847325675,0.005559062957763672,0.0033522915802768134,0.9,0.1,5,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",-0.6918076780088646,-0.7798491598039261,-0.7477188341235644,-0.5424592325056967,-0.7642230252599832,-0.7052115859404069,0.08663483923604748,71,0.6298116162139952,0.6450930151025687,0.5904380907103832,0.45684926006963755,0.7796240232415781,0.6203632010676325,0.10363123743456022,75
0.32831764221191406,0.045031537131887935,0.004735803604125977,0.002157410838817677,0.9,0.1,5,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",-0.7086738538671159,-0.7921331421393458,-0.7429342704175016,-0.540918885899403,-0.8416445401710617,-0.7252609384988855,0.10255389290728698,130,0.5996837881600772,0.6368922916947392,0.5868179739893392,0.450353068105951,0.7432115222099507,0.6033917288320115,0.09421372743162963,127
0.6299619197845459,0.023424414955242195,0.01075758934020996,0.002429490288756498,0.9,0.1,5,600,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 600, 'model__subsample': 0.8}",-0.7048582935209211,-0.7951873589151446,-0.7547023464008195,-0.5503993699566095,-0.7894402690284662,-0.7189175275643922,0.09018550770766591,112,0.6205407114542487,0.6365749107808778,0.584580561431376,0.43960249555658415,0.7667914263408815,0.6096180211127937,0.10495866966889207,113
0.598015546798706,0.010608803492118143,0.009198617935180665,0.0044950986581503176,0.9,0.1,5,600,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 600, 'model__subsample': 1.0}",-0.7247747117744568,-0.8005315641833841,-0.7548921378453146,-0.5512687450439773,-0.8709986044913688,-0.7404931526677003,0.10667385847698103,159,0.5866410633687893,0.6291339823250708,0.5790055286177889,0.4258714280933863,0.7250406041380681,0.5891385213086207,0.09678230373708419,157
0.954704761505127,0.06810754566691078,0.009589242935180663,0.002428417253674407,0.9,0.1,5,900,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 900, 'model__subsample': 0.8}",-0.7076769268559535,-0.7988219269392627,-0.7588039112990242,-0.5575763350646668,-0.7979267803686649,-0.7241611761055144,0.08970836184769015,126,0.61745916813242,0.6338576053173731,0.5825430360031556,0.429696434617971,0.7621021804295458,0.6051316849000932,0.10668144722862084,123
0.882352066040039,0.017984922795174444,0.009921884536743164,0.005315349553764205,0.9,0.1,5,900,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 900, 'model__subsample': 1.0}",-0.7276694395278525,-0.8058986268803394,-0.7587141583393076,-0.5549040735768157,-0.8794304074374734,-0.7453233411523577,0.1080782514293555,161,0.5842534182113193,0.6249764694331521,0.5768319107728738,0.4164673454386487,0.7207010392117041,0.5846460366135396,0.0984711068492344,161
0.8017539501190185,0.03545636542455074,0.007307672500610351,0.003186550032550419,0.9,0.1,7,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 0.8}",-0.7183779847895961,-0.7756767271654376,-0.7561088414010795,-0.5519457672178875,-0.8475133218377235,-0.7299245284823449,0.09840301660276135,141,0.5976607105567876,0.6508743125261424,0.580716532218536,0.4456298203490654,0.7395684976934718,0.6028899746688007,0.09615953226355502,128
0.7677403450012207,0.026107140954103526,0.004619884490966797,0.0011961851394926423,0.9,0.1,7,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 1.0}",-0.7173697815015202,-0.7957427959519017,-0.7490065676940836,-0.5569200666058878,-0.8246271468694684,-0.7287332717245724,0.09353697078711704,136,0.6020754551503673,0.6272135074329848,0.5809321597128766,0.4443538045257397,0.7470241234836684,0.6003198100611273,0.09690179017281177,139
1.5998003005981445,0.04414282669952134,0.008816862106323242,0.0019433375537087642,0.9,0.1,7,600,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 600, 'model__subsample': 0.8}",-0.7221372486194636,-0.7785615296533834,-0.7579085660554233,-0.5550851141593468,-0.853195944700659,-0.7333776806376553,0.09890838945984824,148,0.5949001685379691,0.6487904825108893,0.5794949823298636,0.43992560934453084,0.7365628054052413,0.5999348096256989,0.09705685378084762,142
